CustomerID,Name,State,Education,Gender,Age,Married,NumPets,JoinDate,TransactionDate,MonthlySpend,DaysSinceLastInteraction
CUST10266,Robert Murphy,Ohio,Bachelor,Male,42,No,0,2020-08-27,2023-10-20,134.91,650
CUST10604,Bethany Sanders,Colorado,Associate,Female,38,Yes,2,2023-08-20,2024-02-01,93.55,546
CUST10400,Daniel Gregory,Colorado,Associate,Female,38,Yes,2,2022-09-20,2025-07-03,282.5,28
CUST10479,Jennifer Martin,Washington,PhD,Non-Binary,19,No,3,2024-02-18,2025-01-31,279.42,181
CUST10679,Ann Rose,Arizona,Associate,Male,54,Yes,0,2022-10-04,2024-12-09,489.03,234
CUST10345,Crystal Richards,California,Associate,Female,21,Yes,2,2021-05-12,2023-04-07,434.69,846
CUST10764,Cassie Morgan,Florida,Bachelor,Non-Binary,67,Yes,1,2024-07-14,2025-02-24,606.75,157
CUST10965,Kristin Dillon,Illinois,Master,Male,40,Yes,2,2022-07-29,2024-08-30,444.79,335
CUST10535,Teresa Garcia,Georgia,High School,Female,28,No,0,2024-05-15,2024-12-01,552.1,242
CUST10466,James Pope,New York,Master,Female,50,No,1,2021-07-28,2021-08-04,281.32,1457
CUST10083,Marc Olson,Florida,Associate,Non-Binary,73,No,2,2022-11-17,2024-04-11,234.66,476
CUST10758,Nicolas Cruz,Illinois,Master,Male,66,No,1,2022-02-25,2022-04-08,742.32,1210
CUST10533,Sara Mccullough,Washington,Master,Male,28,Yes,3,2020-08-27,2025-04-07,296.9,115
CUST10709,Jason Haynes,California,Bachelor,Female,36,No,1,2023-10-03,2023-11-03,190.29,636
CUST10830,Kenneth Frost,New York,Master,Female,32,Yes,1,2024-04-17,2025-04-06,399.57,116
CUST10909,Daniel Contreras,Colorado,Associate,Non-Binary,18,Yes,2,2023-08-15,2024-04-28,431.41,459
CUST10889,Andrew Lopez,Colorado,High School,Male,27,No,2,2021-11-05,2022-02-14,264.74,1263
CUST10461,David Cook,Georgia,PhD,Female,74,Yes,0,2021-07-27,2025-06-13,651.6,48
CUST10436,Sean Santos,Georgia,Bachelor,Non-Binary,68,Yes,2,2021-12-19,2024-09-10,78.75,324
CUST10204,Jacob Perkins,Colorado,Bachelor,Male,47,Yes,3,2023-04-26,2023-07-11,516.21,751
CUST10425,Scott Thompson,Washington,High School,Female,53,No,1,2021-06-20,2022-05-16,568.0,1172
CUST10937,Raven Perry,Ohio,Associate,Male,71,No,2,2022-07-06,2022-12-10,419.1,964
CUST10584,Jennifer Bryan,Ohio,PhD,Male,62,No,1,2021-11-06,2022-02-24,152.34,1253
CUST10026,Joseph Mcbride,Washington,High School,Male,27,Yes,0,2021-12-07,2022-02-22,104.25,1255
CUST10174,Michael Velazquez,Texas,Bachelor,Non-Binary,40,No,2,2022-10-23,2024-07-08,294.82,388
CUST10371,Deborah Gibson,Washington,PhD,Female,35,No,2,2023-09-24,2024-04-12,867.45,475
CUST10322,Sheila Holmes,New York,Bachelor,Female,18,Yes,0,2021-12-26,2022-07-09,73.97,1118
CUST10092,Melissa Lee,Illinois,Bachelor,Non-Binary,24,Yes,1,2020-10-17,2020-11-24,172.46,1710
CUST10367,Daniel Thompson,Illinois,High School,Male,38,No,3,2023-03-26,2024-09-12,200.18,322
CUST10017,Kenneth Ferguson,Florida,High School,Male,74,No,1,2023-07-25,2024-05-30,140.49,427
CUST10975,Max Carson,Ohio,Master,Male,34,No,0,2021-03-10,2022-04-09,311.51,1209
CUST10406,Kimberly Huynh,California,Bachelor,Male,52,Yes,4,2021-08-24,2025-04-09,249.36,113
CUST10540,Michael Rose,Georgia,Master,Non-Binary,21,No,0,2021-12-29,2024-11-16,332.64,257
CUST10356,Gabrielle Wilson,Arizona,High School,Non-Binary,44,No,2,2022-01-24,2022-06-30,535.41,1127
CUST10167,Grant Gonzales,Ohio,Bachelor,Female,53,Yes,2,2023-02-25,2024-06-21,95.99,405
CUST10297,Michelle Rogers,Arizona,Master,Female,40,Yes,2,2024-07-24,2024-12-27,213.79,216
CUST10951,George Hill,Washington,High School,Female,20,No,0,2020-07-31,2022-05-27,430.6,1161
CUST10672,Stephen Wright,Florida,Associate,Non-Binary,75,Yes,0,2021-05-24,2022-11-05,312.96,999
CUST10305,Heather Russell,Washington,Master,Female,21,Yes,2,2021-12-11,2022-10-12,933.74,1023
CUST10623,Dennis Howell,Georgia,PhD,Male,77,No,2,2024-01-06,2024-12-19,388.76,224
CUST10577,Brandon Williams,California,Associate,Non-Binary,19,Yes,3,2024-05-25,2025-07-11,214.54,20
CUST10342,Melissa Johnston,Arizona,Bachelor,Female,80,No,0,2021-09-10,2021-12-04,74.52,1335
CUST10679,Ann Rose,Arizona,Associate,Male,54,Yes,0,2022-10-04,2024-01-09,409.48,569
CUST10494,Christopher Golden,Texas,PhD,Male,35,No,2,2020-11-19,2020-12-04,130.64,1700
CUST10739,Evelyn Buckley,Washington,Bachelor,Non-Binary,55,Yes,3,2022-05-04,2023-10-06,197.86,664
CUST10054,Taylor Cook,California,Master,Male,40,Yes,0,2024-07-15,2025-06-07,282.45,54
CUST10201,Debra Chavez,Washington,Master,Non-Binary,70,Yes,1,2023-08-07,2023-09-24,118.52,676
CUST10193,Willie Riley,Texas,PhD,Non-Binary,46,Yes,1,2023-08-19,2025-07-07,110.46,24
CUST10012,Andrew White,Colorado,Master,Male,49,No,3,2020-11-09,2025-07-20,244.17,11
CUST10660,Erin Pham,California,Master,Female,26,No,2,2024-02-11,2024-05-30,272.93,427
CUST10873,Heather Strong,Arizona,High School,Male,19,Yes,3,2022-12-14,2025-04-24,312.65,98
CUST10709,Jason Haynes,California,Bachelor,Female,36,No,1,2023-10-03,2024-09-22,413.33,312
CUST10275,Gavin Martinez,Colorado,Associate,Non-Binary,22,Yes,2,2021-08-04,2022-01-28,92.6,1280
CUST10354,Jennifer Marshall,New York,Master,Non-Binary,45,No,1,2021-05-19,2023-07-29,724.95,733
CUST10372,Jennifer Sullivan,Ohio,PhD,Female,50,No,0,2023-05-30,2024-03-24,769.96,494
CUST10994,Misty Davis,Colorado,Master,Non-Binary,36,Yes,3,2023-01-06,2025-04-05,360.43,117
CUST10304,Adrian Gallagher,Washington,Master,Non-Binary,58,No,2,2023-10-30,2025-05-15,314.99,77
CUST10607,Adrienne Thomas,Georgia,Bachelor,Male,24,Yes,1,2023-08-01,2024-05-26,510.52,431
CUST10845,Jennifer Khan,Washington,PhD,Female,78,Yes,1,2023-10-27,2025-01-01,372.44,211
CUST10967,Earl Waller,New York,Bachelor,Male,57,Yes,1,2022-09-26,2025-06-05,514.74,56
CUST10129,Christopher Mccann,Washington,Bachelor,Male,69,No,4,2024-04-20,2025-03-15,221.32,138
CUST10244,Patricia Garrison,Florida,High School,Female,57,No,2,2024-01-25,2024-06-15,103.69,411
CUST10139,Julie Preston,Colorado,PhD,Non-Binary,18,Yes,3,2024-03-29,2025-01-12,260.5,200
CUST10197,Nicole Alvarez,Washington,Master,Male,46,Yes,1,2021-08-26,2021-09-08,375.35,1422
CUST10686,Dennis Kane,Washington,PhD,Female,75,No,3,2023-08-24,2025-04-03,537.72,119
CUST10319,Scott Perez,Florida,High School,Non-Binary,47,Yes,1,2021-09-19,2024-12-12,480.19,231
CUST10811,Carolyn Smith,Florida,Associate,Male,28,No,2,2023-03-10,2024-12-10,254.34,233
CUST10227,William Mclean,California,PhD,Female,64,Yes,0,2023-12-20,2025-07-13,128.33,18
CUST10031,Albert Anderson,New York,High School,Non-Binary,39,No,1,2022-01-17,2023-12-21,76.77,588
CUST10293,Susan Davis,Illinois,Master,Male,45,Yes,2,2021-09-22,2024-12-03,153.9,240
CUST10949,Craig Cook,Ohio,Master,Female,39,Yes,0,2022-04-28,2024-07-17,536.68,379
CUST10666,Matthew Lopez,Illinois,Master,Female,43,No,1,2023-12-27,2024-05-17,548.13,440
CUST10061,Robert Humphrey,Florida,Bachelor,Female,33,Yes,2,2023-08-04,2024-08-25,110.06,340
CUST10900,Larry Long,Ohio,Associate,Male,41,No,0,2023-09-02,2023-11-12,1080.39,627
CUST10035,Christina Lambert,Illinois,PhD,Non-Binary,25,Yes,4,2024-01-29,2025-03-19,41.72,134
CUST10357,John Thomas,Ohio,Master,Female,63,Yes,0,2023-03-10,2024-02-02,803.34,545
CUST10246,Michael Wilson,New York,High School,Non-Binary,78,No,1,2023-12-29,2024-06-16,644.47,410
CUST10506,Nicholas Hurley,Arizona,Associate,Non-Binary,78,Yes,0,2022-03-19,2024-03-31,254.72,487
CUST10998,Nicole Cunningham,Ohio,Bachelor,Non-Binary,37,Yes,1,2020-09-23,2021-01-26,68.56,1647
CUST10353,Michelle Goodwin,Ohio,PhD,Male,76,No,3,2022-06-03,2023-02-18,441.05,894
CUST10735,Elizabeth Gilbert,Texas,Bachelor,Male,70,No,0,2021-12-31,2022-01-26,422.62,1282
CUST10182,Donna Nichols DDS,Florida,Master,Non-Binary,78,No,3,2024-01-10,2025-03-10,205.31,143
CUST10176,Phyllis Mason,California,PhD,Female,38,No,3,2021-05-02,2025-07-08,680.61,23
CUST10967,Earl Waller,New York,Bachelor,Male,57,Yes,1,2022-09-26,2024-05-18,427.4,439
CUST10960,Michael Stephenson,Ohio,PhD,Female,49,Yes,2,2022-04-26,2023-08-21,439.11,710
CUST10349,James Smith,Arizona,High School,Non-Binary,64,No,0,2021-11-21,2024-09-09,428.38,325
CUST10219,Karen Johns,Texas,High School,Female,28,Yes,1,2021-12-06,2022-06-23,643.57,1134
CUST10281,Kayla Estes,Washington,Master,Non-Binary,76,Yes,2,2024-07-10,2024-12-14,183.98,229
CUST10943,Olivia Morgan,Colorado,Master,Non-Binary,18,Yes,0,2024-07-02,2025-07-29,840.18,2
CUST10147,Jay James,Colorado,PhD,Female,63,Yes,2,2024-01-26,2025-04-23,799.23,99
CUST10946,Amber Shaw,Illinois,PhD,Male,29,No,0,2022-09-08,2025-07-23,90.73,8
CUST10677,Tony Johnson,Georgia,Master,Male,26,Yes,3,2022-10-29,2024-02-08,115.33,539
CUST10296,Felicia Ward,New York,High School,Male,71,Yes,4,2022-09-20,2022-12-25,202.81,949
CUST10879,Kristina Pineda,Washington,PhD,Non-Binary,41,Yes,1,2022-11-07,2025-05-11,431.13,81
CUST10929,John Brown,Arizona,PhD,Non-Binary,31,Yes,0,2023-08-06,2024-11-20,424.39,253
CUST10743,Tamara Miller,Georgia,Master,Male,78,Yes,1,2023-07-17,2024-10-02,264.63,302
CUST10342,Melissa Johnston,Arizona,Bachelor,Female,80,No,0,2021-09-10,2022-06-30,342.3,1127
CUST10226,Darren Bishop,Ohio,Associate,Male,64,Yes,1,2022-01-09,2025-06-29,468.04,32
CUST10740,Alisha Miles,Arizona,PhD,Female,63,Yes,0,2023-08-22,2024-04-21,408.54,466
CUST10236,Tonya Brady,Texas,High School,Female,77,Yes,1,2023-12-24,2025-02-21,108.38,160
CUST10442,Michelle Smith,New York,High School,Female,76,No,1,2022-01-05,2024-05-30,221.18,427
CUST10320,Tina Duncan,New York,Bachelor,Female,70,Yes,3,2023-10-07,2024-10-24,366.48,280
CUST10375,Renee Simpson,Georgia,PhD,Non-Binary,29,Yes,1,2024-06-20,2025-02-24,221.32,157
CUST10756,Melissa Roberts,Illinois,PhD,Male,24,No,2,2024-03-30,2025-07-09,286.77,22
CUST10850,Elizabeth Edwards,Colorado,Bachelor,Male,34,Yes,1,2022-01-29,2024-06-19,631.01,407
CUST10031,Albert Anderson,New York,High School,Non-Binary,39,No,1,2022-01-17,2022-07-09,327.29,1118
CUST10591,Barbara Hanson,Colorado,PhD,Non-Binary,40,Yes,1,2020-09-18,2020-12-06,163.95,1698
CUST10765,Michael Bailey,Illinois,PhD,Female,72,No,0,2022-05-26,2022-06-13,180.84,1144
CUST10130,Eric Nelson,Ohio,Bachelor,Female,44,Yes,1,2022-01-19,2025-06-10,346.39,51
CUST10135,Deanna Payne,Ohio,Associate,Female,51,Yes,0,2023-11-11,2024-04-06,368.41,481
CUST10595,Maria Jackson,California,Master,Female,72,No,2,2023-09-08,2025-06-14,186.95,47
CUST10900,Larry Long,Ohio,Associate,Male,41,No,0,2023-09-02,2023-12-16,220.72,593
CUST10965,Kristin Dillon,Illinois,Master,Male,40,Yes,2,2022-07-29,2024-12-05,646.21,238
CUST10155,Gavin Olson,Ohio,Associate,Non-Binary,50,No,1,2021-02-05,2023-12-02,274.78,607
CUST10334,Luis Davies,Arizona,Bachelor,Non-Binary,68,No,1,2024-06-26,2025-03-24,377.33,129
CUST10561,Joseph Krueger,Florida,Associate,Female,24,Yes,0,2022-06-30,2024-07-14,136.31,382
CUST10398,Teresa Gardner,Illinois,High School,Male,72,Yes,3,2023-12-01,2023-12-27,275.05,582
CUST10073,Anthony Smith,California,High School,Female,20,Yes,0,2021-02-09,2021-05-07,374.83,1546
CUST10567,Kelsey Hughes,Colorado,Master,Male,65,Yes,0,2021-10-31,2023-09-06,136.06,694
CUST10384,Briana Drake,Texas,Master,Male,75,Yes,3,2022-06-13,2022-08-19,323.81,1077
CUST10542,Catherine Haynes,Texas,PhD,Female,18,No,0,2023-10-17,2024-12-01,125.55,242
CUST10665,Eric Christian,Colorado,Bachelor,Female,43,No,0,2021-12-09,2025-06-17,307.19,44
CUST10858,Lisa Wong,Arizona,Master,Female,75,Yes,2,2021-02-19,2025-02-14,500.77,167
CUST10905,Virginia Ramsey,Georgia,Master,Non-Binary,25,No,2,2022-06-17,2023-01-03,63.01,940
CUST10695,Jennifer Burton,Washington,Master,Male,72,Yes,0,2024-04-05,2024-06-01,116.56,425
CUST10845,Jennifer Khan,Washington,PhD,Female,78,Yes,1,2023-10-27,2025-01-30,759.37,182
CUST10121,Daniel Bridges,California,High School,Male,63,Yes,0,2021-06-09,2023-10-24,232.76,646
CUST10572,Kristen Reynolds,Colorado,Master,Male,52,No,2,2024-05-19,2024-10-13,542.23,291
CUST10831,Monica Martinez,Washington,Associate,Male,79,Yes,1,2022-06-27,2024-07-26,167.08,370
CUST10039,Nicole Sanchez,Florida,PhD,Non-Binary,65,Yes,1,2023-01-14,2023-06-21,146.63,771
CUST10398,Teresa Gardner,Illinois,High School,Male,72,Yes,3,2023-12-01,2025-06-18,185.66,43
CUST10428,Tonya White,Colorado,High School,Male,41,No,2,2024-03-14,2025-05-22,486.88,70
CUST10153,Michele Brown,Ohio,PhD,Female,70,Yes,1,2024-06-22,2024-09-20,142.43,314
CUST10580,Kayla Gonzalez,Georgia,High School,Female,45,No,1,2021-11-28,2022-12-06,217.16,968
CUST10045,Amanda Berg,Illinois,Bachelor,Male,28,No,2,2023-02-23,2025-05-13,1370.5,79
CUST10702,Nathan Brown,Ohio,Master,Non-Binary,18,Yes,1,2024-01-21,2024-02-02,468.82,545
CUST10206,Michelle Schmidt,Ohio,Associate,Female,67,Yes,0,2020-11-29,2024-09-07,9.27,327
CUST10158,Heather Brown,New York,Bachelor,Male,21,Yes,2,2021-12-06,2022-12-15,441.09,959
CUST10400,Daniel Gregory,Colorado,Associate,Female,38,Yes,2,2022-09-20,2023-10-20,648.35,650
CUST10296,Felicia Ward,New York,High School,Male,71,Yes,4,2022-09-20,2024-11-06,288.37,267
CUST10092,Melissa Lee,Illinois,Bachelor,Non-Binary,24,Yes,1,2020-10-17,2024-12-04,1012.63,239
CUST10602,William Reed,Florida,High School,Female,69,No,0,2021-05-06,2024-01-25,284.68,553
CUST10463,Thomas Reid,California,Associate,Non-Binary,33,No,0,2023-07-04,2023-10-06,511.07,664
CUST10753,Alison Mccarthy,Georgia,Associate,Male,56,Yes,1,2021-02-25,2022-12-15,676.75,959
CUST10465,Juan Zamora,Colorado,High School,Female,51,No,1,2023-03-03,2025-05-05,106.83,87
CUST10376,Cynthia Rogers,New York,High School,Male,59,Yes,1,2024-04-19,2025-05-01,71.03,91
CUST10980,Mike Alvarado,New York,Bachelor,Male,45,No,0,2023-12-09,2025-03-03,275.4,150
CUST10983,Sean Galloway,Colorado,High School,Non-Binary,66,Yes,1,2022-02-10,2024-11-26,234.93,247
CUST10357,John Thomas,Ohio,Master,Female,63,Yes,0,2023-03-10,2024-12-07,270.66,236
CUST10454,Kimberly Flores,Florida,PhD,Male,46,Yes,0,2023-11-02,2023-12-04,531.92,605
CUST10107,Shelley Mcdowell,Florida,High School,Male,61,No,0,2020-08-17,2025-07-15,399.7,16
CUST10334,Luis Davies,Arizona,Bachelor,Non-Binary,68,No,1,2024-06-26,2024-07-10,78.14,386
CUST10391,Melissa Patrick,Florida,PhD,Non-Binary,76,No,2,2021-06-08,2025-07-19,291.79,12
CUST10482,Mark Clark,Arizona,Bachelor,Male,39,No,1,2020-08-15,2022-03-07,175.0,1242
CUST10326,Melissa Price,Texas,Bachelor,Non-Binary,65,No,2,2020-09-11,2024-07-11,116.26,385
CUST10389,Sean Smith,California,High School,Male,59,No,0,2022-08-10,2024-09-12,189.08,322
CUST10712,Matthew Keller,Washington,Bachelor,Female,42,Yes,3,2021-01-05,2023-11-24,29.07,615
CUST10291,Jeffrey Johnson,Arizona,Bachelor,Male,45,Yes,1,2024-03-28,2025-05-19,583.91,73
CUST10826,Elizabeth Mason,Washington,Associate,Non-Binary,75,Yes,1,2020-08-04,2023-04-15,386.6,838
CUST10389,Sean Smith,California,High School,Male,59,No,0,2022-08-10,2023-08-19,263.9,712
CUST10496,Haley Dyer,Florida,Bachelor,Female,53,No,0,2023-11-17,2025-07-17,332.26,14
CUST10415,Vincent Spencer,Texas,Bachelor,Non-Binary,43,Yes,0,2024-02-03,2025-06-02,388.14,59
CUST10312,Erin Norman,Illinois,High School,Non-Binary,24,No,2,2023-11-20,2024-11-23,340.05,250
CUST10148,Erin Mason,Florida,PhD,Male,37,Yes,2,2020-11-28,2020-12-06,100.3,1698
CUST10809,Pamela Carey,Colorado,PhD,Female,46,No,0,2023-03-22,2024-12-06,561.56,237
CUST10320,Tina Duncan,New York,Bachelor,Female,70,Yes,3,2023-10-07,2025-02-12,302.93,169
CUST10323,Brandon Walton,Washington,Associate,Male,54,Yes,3,2024-07-15,2024-10-14,56.97,290
CUST10303,Antonio Sanchez,Colorado,Associate,Male,26,Yes,2,2022-11-07,2024-12-19,360.64,224
CUST10411,Whitney Lucas,Colorado,Associate,Non-Binary,39,No,2,2022-09-04,2024-02-20,299.04,527
CUST10410,Jay Mercer,Illinois,Master,Male,45,Yes,0,2022-02-01,2024-05-12,551.67,445
CUST10260,Karen Kim,California,Master,Non-Binary,54,No,0,2024-03-27,2025-07-27,227.83,4
CUST10131,Daniel Park,New York,PhD,Non-Binary,39,Yes,3,2022-10-29,2024-10-23,540.74,281
CUST10255,Paul Smith,Florida,Master,Non-Binary,38,No,0,2022-03-20,2023-09-19,29.82,681
CUST10941,Natasha Walker,California,Associate,Non-Binary,40,Yes,1,2024-06-06,2024-11-24,632.58,249
CUST10694,Lauren Williams,Ohio,PhD,Non-Binary,29,Yes,1,2023-06-18,2024-12-30,1011.51,213
CUST10637,Emily Schneider,Florida,Associate,Non-Binary,68,No,1,2022-03-01,2024-05-30,382.65,427
CUST10686,Dennis Kane,Washington,PhD,Female,75,No,3,2023-08-24,2023-12-16,237.63,593
CUST10490,Nathan Johnson,Arizona,High School,Male,27,No,2,2021-11-27,2023-12-23,714.4,586
CUST10811,Carolyn Smith,Florida,Associate,Male,28,No,2,2023-03-10,2025-06-09,397.42,52
CUST10274,Tracy Tate,Illinois,Master,Female,51,Yes,0,2023-07-05,2025-06-26,319.25,35
CUST10825,Gary Marshall,New York,Bachelor,Non-Binary,54,No,0,2022-08-19,2023-04-24,110.6,829
CUST10096,Laura White,California,High School,Female,41,Yes,0,2020-08-06,2024-07-13,108.39,383
CUST10734,Christine Baker,Ohio,Associate,Female,34,Yes,3,2022-08-05,2023-04-09,352.33,844
CUST10076,Roberto Lewis,Colorado,Bachelor,Female,79,No,1,2023-02-11,2023-02-25,178.47,887
CUST10904,Katie Riggs,Georgia,Associate,Non-Binary,76,No,1,2023-10-23,2024-10-25,313.41,279
CUST10179,Michael King,California,Bachelor,Female,65,No,2,2024-07-06,2024-07-16,125.33,380
CUST10144,Jennifer Santiago,Florida,Master,Female,61,Yes,0,2022-05-16,2023-08-11,279.23,720
CUST10772,Dorothy Fox,California,High School,Non-Binary,50,Yes,0,2022-01-28,2024-07-27,952.15,369
CUST10216,Kimberly Parker,Arizona,Associate,Non-Binary,41,Yes,2,2022-11-27,2025-02-27,235.3,154
CUST10115,Jon Chang,Arizona,Associate,Male,62,Yes,0,2023-04-13,2025-06-02,108.15,59
CUST10527,Jessica Green,California,Associate,Male,64,No,1,2021-09-29,2022-07-13,70.13,1114
CUST10009,Patrick Barnes,California,Bachelor,Non-Binary,41,Yes,0,2024-04-14,2024-11-01,283.69,272
CUST10713,Charles Travis,New York,PhD,Male,23,No,3,2023-10-08,2025-02-28,962.03,153
CUST10340,Elizabeth Phillips,California,Bachelor,Non-Binary,80,No,0,2020-08-30,2022-06-27,534.31,1130
CUST10861,Angela Johnson,California,High School,Non-Binary,32,No,0,2023-11-16,2024-04-30,128.06,457
CUST10072,Scott Williams,Florida,Bachelor,Male,54,No,0,2022-03-18,2024-01-14,507.01,564
CUST10205,Francis Romero,Texas,High School,Non-Binary,22,Yes,0,2023-10-13,2024-02-17,345.9,530
CUST10767,Miranda Brown,Georgia,PhD,Non-Binary,78,No,0,2021-04-03,2022-01-26,168.24,1282
CUST10488,Brooke Turner,California,Associate,Male,39,Yes,0,2023-03-10,2024-04-17,435.14,470
CUST10405,Kimberly Quinn,Arizona,Bachelor,Male,25,Yes,0,2022-04-13,2023-08-11,644.08,720
CUST10005,Cynthia Moody,Texas,Master,Female,37,Yes,0,2022-05-17,2024-03-14,168.56,504
CUST10926,Amy Smith,Colorado,PhD,Female,36,No,1,2023-07-27,2024-02-29,117.65,518
CUST10514,Kristen Eaton,New York,Associate,Male,33,Yes,1,2021-01-03,2022-09-16,217.76,1049
CUST10138,Chelsea James,Texas,PhD,Male,69,No,2,2024-06-14,2025-06-01,551.45,60
CUST10781,Michelle Wiley,Arizona,Master,Non-Binary,77,Yes,3,2024-07-14,2024-12-17,121.56,226
CUST10050,Marilyn Jackson,New York,Bachelor,Male,32,No,1,2024-06-22,2024-12-20,209.92,223
CUST10474,John Graham,Washington,Bachelor,Female,73,No,2,2023-02-06,2024-09-26,260.32,308
CUST10484,Jason Richardson,Texas,PhD,Female,52,Yes,1,2022-02-06,2025-02-24,69.99,157
CUST10214,Philip Taylor,California,High School,Male,46,No,1,2022-11-02,2023-06-10,565.49,782
CUST10770,Bryan Chavez,New York,High School,Non-Binary,64,No,1,2024-02-08,2024-12-08,56.61,235
CUST10369,Matthew Coleman,New York,Associate,Female,73,Yes,1,2024-07-26,2025-04-12,314.48,110
CUST10601,Eric Norris,New York,Bachelor,Male,67,Yes,2,2024-02-10,2024-09-22,515.81,312
CUST10448,Charles Waters,Arizona,Bachelor,Non-Binary,43,No,2,2024-04-26,2025-04-28,359.24,94
CUST10249,Randall Johnson,Arizona,PhD,Male,73,No,2,2023-10-14,2024-03-18,76.26,500
CUST10609,Joseph Wallace,Washington,Bachelor,Male,45,No,3,2020-12-28,2023-04-19,672.52,834
CUST10536,Stephanie Munoz,California,Bachelor,Female,59,Yes,0,2020-08-28,2024-12-17,124.26,226
CUST10633,Cole Ward,Colorado,Master,Non-Binary,67,Yes,0,2023-11-04,2024-04-08,163.34,479
CUST10910,Justin Scott,Washington,Bachelor,Male,23,Yes,1,2023-07-04,2024-05-12,247.92,445
CUST10101,Melissa Flores,Georgia,Master,Non-Binary,78,No,2,2023-01-06,2024-05-16,191.06,441
CUST10071,Eric Thompson,Florida,Associate,Female,45,No,2,2020-08-31,2020-12-11,372.41,1693
CUST10516,Anna Fleming,New York,Master,Female,36,No,2,2021-07-13,2023-05-24,318.73,799
CUST10146,Beverly Webb,Georgia,Master,Female,78,No,2,2023-09-06,2024-12-08,265.26,235
CUST10757,Jennifer Wilcox,Colorado,Associate,Non-Binary,21,Yes,0,2024-06-01,2024-09-11,77.45,323
CUST10321,Micheal Davis,Texas,High School,Female,39,Yes,3,2023-12-30,2024-04-17,181.95,470
CUST10095,Ricky Jackson,Georgia,PhD,Non-Binary,68,Yes,1,2024-01-02,2025-04-05,317.64,117
CUST10050,Marilyn Jackson,New York,Bachelor,Male,32,No,1,2024-06-22,2025-01-08,155.74,204
CUST10151,Dawn Elliott,Arizona,High School,Male,41,No,2,2022-07-07,2025-02-19,449.19,162
CUST10164,Patricia Jacobson,Washington,Bachelor,Non-Binary,53,Yes,2,2021-02-15,2024-10-26,254.97,278
CUST10795,Jamie Gardner,Washington,Associate,Female,47,No,1,2020-11-12,2023-02-06,639.56,906
CUST10202,Whitney Marshall,California,Bachelor,Non-Binary,37,No,2,2020-10-28,2023-04-23,411.43,830
CUST10214,Philip Taylor,California,High School,Male,46,No,1,2022-11-02,2024-11-21,393.86,252
CUST10581,Raymond Kelly,Ohio,PhD,Male,40,No,2,2021-05-08,2025-01-05,630.27,207
CUST10563,Jim Johnson PhD,Illinois,Associate,Male,44,No,2,2021-12-27,2025-05-09,413.56,83
CUST10349,James Smith,Arizona,High School,Non-Binary,64,No,0,2021-11-21,2024-01-25,17.31,553
CUST10936,Shannon Guzman,New York,Bachelor,Male,43,Yes,3,2020-12-05,2024-02-15,241.25,532
CUST10210,Jon Rich,Illinois,PhD,Non-Binary,34,No,3,2021-08-28,2024-01-22,227.48,556
CUST10917,Beth Henry,Illinois,Bachelor,Female,51,No,1,2024-01-02,2024-02-24,180.02,523
CUST10687,Deborah Gibson,Texas,High School,Male,48,Yes,2,2024-06-21,2025-04-16,586.79,106
CUST10150,Mary Keller,Arizona,Bachelor,Female,74,Yes,1,2021-04-01,2024-08-24,267.57,341
CUST10237,Tracy Salazar,California,PhD,Male,58,No,4,2022-06-30,2023-06-01,82.55,791
CUST10229,Andrea Roberts,Illinois,High School,Male,76,No,1,2022-02-01,2025-03-05,563.66,148
CUST10155,Gavin Olson,Ohio,Associate,Non-Binary,50,No,1,2021-02-05,2024-08-01,272.35,364
CUST10574,David Jensen,New York,Bachelor,Non-Binary,51,No,4,2021-05-11,2025-07-03,310.5,28
CUST10593,Phillip Padilla,Arizona,High School,Female,55,No,0,2020-12-08,2021-01-29,363.11,1644
CUST10353,Michelle Goodwin,Ohio,PhD,Male,76,No,3,2022-06-03,2024-02-14,668.51,533
CUST10629,Vanessa Mcmahon,Florida,Bachelor,Male,58,No,1,2023-06-27,2023-12-23,180.99,586
CUST10665,Eric Christian,Colorado,Bachelor,Female,43,No,0,2021-12-09,2022-05-14,110.7,1174
CUST10777,Andrew Walker,Georgia,Master,Female,46,Yes,1,2022-10-28,2024-02-20,46.4,527
CUST10040,Natalie Gonzales DDS,California,Associate,Non-Binary,78,Yes,0,2021-09-20,2023-07-25,106.3,737
CUST10435,Ralph Brown,Florida,Bachelor,Female,37,Yes,2,2020-11-18,2025-02-20,193.49,161
CUST10550,Derrick Daniel,Colorado,Bachelor,Male,77,No,2,2022-03-07,2024-06-10,272.22,416
CUST10148,Erin Mason,Florida,PhD,Male,37,Yes,2,2020-11-28,2021-10-27,713.09,1373
CUST10048,Jennifer Baker,New York,Master,Male,56,Yes,1,2021-08-04,2023-10-22,343.53,648
CUST10175,David Russell,New York,PhD,Male,29,Yes,0,2023-02-08,2024-07-14,191.05,382
CUST10320,Tina Duncan,New York,Bachelor,Female,70,Yes,3,2023-10-07,2024-04-16,273.01,471
CUST10779,Tiffany Clements,Arizona,Master,Male,71,No,1,2021-07-23,2022-07-20,272.84,1107
CUST10885,Cody Pierce,New York,Bachelor,Male,36,Yes,1,2023-03-28,2025-07-11,69.05,20
CUST10417,Mason Tate,Florida,High School,Non-Binary,55,Yes,3,2023-11-24,2025-06-24,557.73,37
